0,-44,-42
0,-41,-40
0,-41,-39
0,-43,-40
2,-43,-40
2,-43,-42
4,-42,-42
4,-42,-43
6,-42,-43
7,-42,-48
8,-42,-50
9,-42,-50
10,-42,-52
11,-41,-51
12,-41,-47
12,-41,-49
14,-40,-56
15,-40,-56
16,-38,-53
17,-40,-54
18,-41,-53
19,-41,-52
21,-41,-51
22,-40,-52
23,-40,-53
23,-40,-52
25,-40,-54
26,-40,-54
27,-40,-53
29,-40,-53
30,-38,-50
31,-38,-49
31,-39,-48
32,-40,-48
33,-41,-47
34,-40,-45
35,-40,-44
37,-40,-43
37,-40,-42
39,-40,-42
40,-40,-42
41,-40,-42
42,-39,-41
43,-40,-41
44,-40,-44
45,-40,-45
45,-40,-42
46,-40,-41
48,-41,-45
49,-41,-44
