0,-59,-48
0,-51,-53
0,-52,-45
0,-56,-48
1,-52,-52
3,-45,-41
3,-50,-42
5,-51,-45
6,-52,-45
7,-54,-44
8,-53,-45
10,-55,-43
10,-54,-44
10,-54,-44
11,-55,-44
12,-54,-44
14,-53,-44
14,-53,-44
16,-53,-43
17,-54,-41
17,-55,-42
19,-57,-42
20,-54,-42
20,-54,-43
21,-54,-44
22,-57,-44
23,-58,-44
24,-53,-43
25,-52,-44
27,-54,-44
27,-51,-43
28,-51,-44
29,-52,-43
30,-50,-43
31,-50,-44
32,-50,-42
33,-49,-43
35,-47,-43
36,-47,-43
37,-47,-41
38,-47,-42
40,-46,-42
40,-46,-43
40,-45,-43
41,-45,-43
43,-45,-42
43,-45,-42
45,-45,-42
47,-46,-42
47,-45,-41
49,-44,-41
50,-44,-42
50,-44,-41
51,-44,-41
52,-42,-41
53,-43,-41
55,-43,-41
56,-43,-41
57,-42,-41
58,-42,-41
59,-42,-41
61,-42,-41
61,-42,-42
61,-42,-42
62,-42,-42
64,-41,-42
64,-41,-42
65,-42,-42
67,-41,-43
68,-41,-43
69,-41,-43
70,-41,-44
71,-41,-44
72,-41,-45
72,-40,-45
74,-40,-44
75,-40,-45
76,-40,-46
77,-40,-46
78,-39,-49
79,-39,-49
80,-39,-53
81,-39,-50
82,-39,-50
83,-39,-54
84,-39,-52
86,-39,-51
86,-38,-50
87,-38,-50
88,-39,-51
89,-39,-49
90,-38,-47
91,-36,-47
91,-37,-48
93,-37,-48
94,-37,-46
95,-38,-47
96,-38,-45
97,-38,-46
98,-39,-46
99,-39,-45
100,-40,-45
101,-40,-44
103,-41,-44
104,-40,-43
105,-41,-42
106,-40,-41
107,-40,-41
108,-41,-42
108,-40,-40
109,-40,-40
110,-42,-41
111,-41,-39
112,-41,-39
114,-43,-40
114,-42,-39
116,-42,-39
117,-43,-40
118,-42,-39
119,-44,-40
120,-42,-39
121,-42,-39
122,-44,-40
123,-43,-39
124,-43,-38
125,-44,-38
127,-46,-40
128,-44,-39
129,-45,-38
129,-44,-38
130,-45,-37
131,-47,-40
132,-47,-38
132,-49,-37
134,-48,-37
135,-48,-37
136,-49,-40
138,-48,-39
138,-49,-38
140,-50,-41
140,-50,-39
141,-51,-38
142,-51,-41
143,-53,-39
145,-53,-42
146,-53,-40
148,-53,-39
148,-53,-40
150,-53,-39
150,-54,-39
151,-53,-38
152,-53,-41
154,-53,-40
154,-52,-39
156,-53,-41
156,-53,-40
158,-52,-40
158,-53,-38
159,-52,-39
160,-53,-41
161,-51,-41
162,-52,-42
162,-52,-42
163,-51,-43
165,-52,-43
166,-53,-44
168,-52,-44
168,-52,-45
169,-53,-45
169,-53,-47
170,-52,-47
171,-53,-46
172,-53,-47
174,-54,-47
174,-57,-48
176,-55,-50
176,-54,-50
178,-51,-48
178,-52,-48
179,-55,-48
