0,-43,-45
0,-42,-43
0,-41,-42
0,-43,-44
1,-43,-42
2,-42,-42
3,-43,-45
4,-43,-46
6,-42,-48
7,-42,-45
7,-42,-48
9,-42,-50
10,-42,-51
11,-42,-52
12,-41,-49
12,-41,-50
14,-40,-57
14,-41,-50
16,-41,-49
17,-40,-51
18,-40,-53
20,-41,-53
21,-40,-51
22,-39,-52
22,-40,-53
23,-41,-53
24,-41,-53
26,-41,-53
27,-41,-53
28,-40,-52
29,-40,-51
30,-40,-53
31,-40,-53
32,-39,-49
33,-40,-48
34,-40,-49
35,-40,-43
37,-40,-45
37,-40,-42
39,-39,-44
40,-39,-45
41,-40,-42
42,-40,-44
42,-40,-43
43,-40,-43
44,-40,-45
45,-40,-44
46,-40,-44
48,-40,-44
49,-41,-41
