0,-65,-64
0,-57,-56
1,-60,-64
2,-60,-62
3,-67,-61
4,-61,-55
5,-66,-59
7,-58,-54
7,-60,-57
9,-58,-58
10,-61,-56
10,-65,-57
11,-60,-53
11,-61,-55
13,-62,-53
14,-64,-56
15,-62,-51
16,-62,-54
17,-64,-51
18,-65,-51
20,-62,-55
20,-66,-51
21,-66,-51
22,-61,-55
23,-67,-51
24,-61,-55
25,-66,-51
27,-69,-49
27,-62,-54
28,-69,-51
29,-68,-50
30,-60,-55
31,-62,-51
32,-65,-50
33,-60,-51
34,-62,-46
36,-60,-55
36,-57,-51
38,-60,-50
39,-59,-57
40,-55,-50
40,-60,-54
42,-54,-51
43,-56,-51
44,-59,-54
45,-52,-51
47,-55,-51
48,-59,-55
48,-51,-51
50,-54,-51
51,-58,-54
51,-53,-51
52,-60,-54
53,-50,-50
54,-53,-51
55,-50,-50
56,-52,-50
57,-59,-54
59,-49,-50
60,-50,-53
61,-57,-54
61,-50,-52
62,-57,-54
63,-48,-50
64,-50,-54
65,-57,-54
66,-47,-50
68,-47,-51
69,-49,-59
71,-55,-55
71,-48,-61
71,-55,-55
72,-47,-52
74,-49,-58
75,-54,-57
76,-46,-54
77,-49,-68
78,-55,-59
79,-42,-63
80,-56,-58
80,-54,-60
81,-45,-57
83,-54,-65
84,-47,-57
85,-49,-64
86,-54,-63
87,-50,-62
88,-48,-66
89,-53,-65
90,-53,-73
90,-47,-67
92,-49,-55
93,-50,-62
94,-54,-65
95,-47,-63
96,-50,-56
97,-47,-61
98,-50,-56
99,-55,-64
100,-48,-58
101,-48,-55
102,-51,-58
103,-56,-60
104,-51,-55
105,-56,-58
106,-49,-53
107,-59,-58
109,-52,-53
109,-59,-56
111,-61,-59
111,-52,-51
113,-60,-58
114,-52,-51
115,-52,-50
116,-53,-49
117,-53,-51
118,-54,-53
119,-63,-56
120,-54,-51
121,-55,-46
122,-66,-55
123,-56,-50
124,-66,-51
125,-57,-50
126,-56,-51
128,-57,-53
128,-59,-50
129,-76,-54
130,-60,-54
131,-57,-52
132,-57,-54
134,-61,-53
135,-57,-52
136,-77,-54
137,-62,-52
137,-59,-52
139,-80,-54
140,-64,-51
141,-59,-49
141,-76,-55
142,-65,-53
143,-60,-52
145,-76,-55
146,-67,-52
147,-61,-53
148,-77,-52
149,-70,-53
151,-61,-53
151,-75,-56
153,-72,-52
154,-62,-53
155,-77,-52
156,-73,-52
157,-80,-58
158,-73,-52
159,-63,-53
160,-63,-59
161,-76,-62
162,-65,-52
162,-70,-62
163,-70,-51
164,-65,-54
166,-65,-61
167,-64,-53
168,-68,-62
169,-74,-53
169,-66,-55
170,-74,-62
171,-65,-58
171,-73,-53
173,-65,-56
174,-72,-53
175,-69,-64
177,-81,-54
178,-62,-57
179,-65,-65
179,-64,-55
180,-66,-64
182,-84,-53
182,-65,-59
