0,-58,-51
0,-65,-42
0,-62,-44
1,-59,-48
3,-62,-43
4,-60,-47
5,-64,-42
6,-69,-43
7,-69,-44
8,-64,-48
9,-61,-43
10,-68,-43
10,-66,-45
11,-66,-45
12,-61,-44
14,-59,-46
14,-74,-39
16,-75,-44
17,-72,-42
18,-55,-46
20,-66,-43
20,-79,-44
21,-54,-43
22,-63,-43
23,-67,-44
24,-53,-46
25,-59,-43
26,-61,-43
27,-56,-43
28,-60,-44
29,-51,-46
30,-51,-46
31,-53,-43
32,-55,-43
33,-51,-45
34,-50,-43
35,-52,-43
36,-49,-42
37,-50,-43
38,-51,-41
40,-49,-44
40,-51,-45
41,-46,-41
42,-48,-45
43,-52,-42
44,-45,-41
45,-41,-38
47,-49,-42
48,-45,-42
50,-48,-44
50,-48,-42
51,-43,-41
52,-47,-41
53,-46,-42
54,-41,-42
55,-46,-41
56,-40,-39
58,-41,-43
58,-45,-42
59,-41,-42
61,-44,-42
61,-39,-44
61,-41,-44
62,-43,-42
64,-40,-44
65,-43,-43
66,-43,-43
67,-40,-45
68,-42,-44
70,-38,-45
70,-39,-46
71,-41,-44
72,-37,-48
74,-39,-47
75,-39,-50
76,-40,-48
77,-39,-46
78,-39,-48
79,-37,-50
80,-39,-49
80,-38,-51
81,-39,-47
82,-39,-56
83,-39,-53
85,-38,-56
86,-38,-59
87,-37,-63
88,-37,-66
89,-38,-56
89,-38,-54
90,-38,-54
91,-38,-59
93,-37,-56
94,-38,-50
95,-39,-55
96,-39,-49
97,-39,-50
98,-38,-48
99,-38,-46
100,-39,-47
101,-39,-47
102,-39,-47
103,-39,-46
104,-39,-45
105,-38,-44
106,-40,-45
107,-39,-44
108,-40,-43
109,-40,-45
110,-40,-44
111,-40,-42
112,-40,-45
114,-40,-41
114,-44,-41
116,-41,-42
116,-40,-41
118,-42,-40
119,-43,-40
120,-43,-40
121,-42,-41
122,-43,-40
123,-43,-42
124,-43,-40
125,-44,-39
126,-44,-41
128,-43,-39
129,-45,-39
129,-44,-41
130,-44,-40
131,-45,-39
132,-46,-41
132,-45,-39
134,-44,-39
135,-47,-40
136,-46,-39
137,-48,-39
139,-45,-39
140,-48,-39
140,-50,-40
141,-52,-41
142,-50,-41
143,-51,-41
145,-49,-39
145,-52,-40
147,-53,-42
147,-51,-40
149,-51,-40
150,-53,-41
151,-54,-41
152,-53,-41
154,-55,-42
154,-60,-41
156,-54,-41
156,-58,-41
158,-53,-42
159,-61,-44
159,-60,-40
160,-55,-42
161,-64,-44
162,-57,-42
163,-56,-44
165,-63,-45
165,-60,-43
167,-58,-45
168,-69,-45
168,-62,-42
169,-56,-45
169,-70,-46
170,-58,-46
171,-62,-44
172,-84,-47
173,-69,-45
175,-66,-47
176,-68,-48
177,-73,-44
179,-70,-46
179,-62,-45
180,-62,-48
181,-62,-50
182,-61,-51
