0,-57,-65
0,-55,-61
0,-52,-62
0,-54,-66
1,-55,-67
2,-55,-67
3,-56,-67
4,-56,-68
6,-55,-68
6,-55,-72
8,-55,-71
9,-55,-71
10,-56,-67
11,-56,-66
11,-56,-66
12,-55,-65
13,-55,-64
14,-55,-65
16,-55,-65
18,-55,-63
19,-55,-62
20,-55,-62
20,-56,-62
22,-56,-61
22,-56,-60
23,-56,-59
25,-56,-59
26,-56,-59
27,-56,-59
28,-57,-58
29,-56,-58
30,-57,-56
31,-57,-56
32,-57,-56
33,-57,-56
34,-58,-56
35,-57,-57
36,-57,-57
37,-57,-56
38,-58,-56
40,-58,-56
41,-59,-56
41,-60,-56
42,-60,-56
43,-60,-56
44,-58,-56
46,-58,-56
46,-61,-56
48,-63,-55
49,-63,-55
