0,-66,-70
0,-70,-78
0,-66,-60
0,-67,-69
1,-67,-67
3,-59,-57
4,-62,-58
5,-64,-60
6,-66,-62
7,-66,-61
8,-67,-61
9,-68,-62
10,-68,-61
10,-69,-61
11,-69,-61
12,-70,-61
13,-70,-61
14,-71,-61
15,-72,-61
16,-71,-61
17,-73,-61
18,-74,-61
20,-72,-61
20,-76,-61
21,-76,-61
23,-72,-61
24,-75,-62
25,-73,-61
26,-70,-61
27,-70,-61
28,-71,-62
29,-70,-62
30,-70,-62
31,-69,-62
32,-68,-60
32,-68,-61
33,-67,-60
35,-69,-61
35,-67,-61
37,-66,-61
38,-68,-61
39,-67,-61
40,-66,-61
41,-65,-60
42,-72,-60
43,-68,-59
45,-66,-59
46,-68,-59
47,-66,-59
48,-64,-58
49,-65,-58
50,-63,-58
50,-64,-58
51,-62,-58
52,-61,-58
53,-60,-58
54,-60,-58
56,-60,-58
57,-59,-58
58,-60,-58
59,-59,-58
60,-59,-58
61,-59,-58
62,-59,-58
63,-58,-58
64,-58,-58
65,-57,-56
66,-57,-57
67,-57,-57
68,-56,-58
69,-56,-59
70,-56,-59
71,-56,-60
72,-56,-60
73,-55,-60
74,-55,-60
75,-55,-61
76,-55,-61
77,-55,-60
78,-55,-62
79,-54,-62
80,-54,-63
82,-54,-66
82,-54,-64
83,-54,-64
85,-54,-64
86,-54,-65
86,-54,-72
88,-54,-70
89,-54,-71
89,-54,-68
90,-54,-68
90,-54,-66
92,-54,-66
93,-54,-66
94,-54,-64
96,-54,-64
96,-54,-62
98,-54,-62
99,-54,-62
100,-54,-61
100,-54,-62
102,-54,-61
103,-54,-61
104,-54,-60
105,-54,-60
105,-54,-60
107,-54,-59
107,-54,-58
109,-55,-59
109,-56,-59
111,-57,-59
112,-56,-59
113,-56,-59
114,-56,-58
115,-56,-58
117,-56,-57
118,-56,-57
119,-56,-58
120,-57,-57
120,-56,-57
121,-57,-58
123,-58,-57
123,-58,-57
125,-58,-58
125,-59,-57
127,-59,-58
127,-59,-58
129,-59,-58
129,-59,-58
130,-59,-58
131,-59,-58
132,-59,-58
133,-60,-58
134,-60,-58
136,-60,-59
137,-60,-59
138,-60,-60
139,-61,-59
140,-61,-58
141,-62,-58
142,-62,-58
143,-62,-58
144,-62,-58
145,-62,-57
146,-63,-58
146,-63,-57
148,-63,-58
150,-64,-59
150,-64,-58
151,-65,-58
153,-65,-59
153,-65,-59
154,-66,-59
156,-66,-59
157,-65,-59
158,-67,-59
159,-67,-59
159,-68,-59
160,-67,-59
161,-67,-59
162,-66,-59
163,-67,-59
165,-66,-59
165,-68,-60
167,-69,-60
167,-68,-60
168,-70,-60
168,-70,-61
169,-68,-61
170,-72,-62
171,-70,-62
172,-74,-63
173,-72,-64
175,-72,-66
176,-70,-65
177,-69,-64
178,-69,-64
179,-70,-68
180,-70,-66
