0,-64,-69
0,-66,-59
1,-61,-63
1,-65,-68
2,-64,-59
4,-54,-52
5,-57,-58
6,-59,-58
7,-59,-60
8,-60,-62
9,-60,-61
10,-60,-61
11,-60,-64
11,-60,-62
11,-60,-62
13,-60,-62
14,-61,-65
15,-61,-63
17,-61,-63
17,-61,-65
19,-61,-63
20,-61,-64
21,-62,-67
21,-61,-64
22,-61,-63
23,-62,-65
24,-61,-63
25,-60,-64
27,-61,-64
28,-62,-64
28,-61,-62
29,-61,-63
31,-62,-63
31,-61,-62
33,-61,-61
33,-61,-63
35,-62,-62
36,-62,-61
36,-62,-63
38,-62,-62
39,-62,-60
40,-62,-60
41,-62,-60
41,-62,-63
42,-62,-62
44,-62,-63
45,-61,-61
46,-61,-59
48,-62,-61
49,-61,-61
49,-61,-59
51,-62,-61
51,-61,-61
52,-60,-60
53,-63,-59
54,-61,-59
55,-62,-59
56,-64,-62
58,-62,-62
58,-63,-60
60,-64,-64
61,-61,-63
61,-61,-62
62,-66,-65
62,-63,-65
65,-62,-63
65,-60,-64
66,-62,-62
68,-63,-66
69,-61,-66
70,-61,-64
71,-64,-68
72,-61,-68
72,-62,-66
74,-60,-66
75,-61,-66
76,-64,-65
78,-62,-68
78,-63,-71
79,-66,-68
80,-63,-71
80,-66,-72
81,-64,-72
83,-64,-74
85,-67,-69
85,-64,-69
86,-64,-70
88,-62,-69
88,-64,-69
89,-63,-69
90,-64,-68
91,-63,-67
91,-65,-66
93,-65,-64
94,-63,-64
95,-65,-63
96,-65,-61
97,-65,-62
98,-66,-61
99,-65,-62
100,-64,-61
101,-64,-62
102,-64,-63
103,-65,-61
104,-65,-61
105,-66,-60
106,-64,-61
107,-65,-63
108,-65,-61
110,-63,-62
110,-64,-64
111,-64,-62
113,-62,-63
114,-62,-61
115,-61,-64
116,-63,-66
117,-62,-63
118,-61,-65
120,-61,-63
121,-61,-64
121,-63,-66
122,-62,-63
123,-62,-64
124,-63,-67
125,-63,-65
126,-64,-67
128,-63,-65
129,-64,-67
130,-62,-64
130,-63,-63
131,-64,-66
132,-64,-64
132,-64,-66
134,-62,-64
135,-63,-62
136,-63,-65
138,-63,-66
138,-62,-65
140,-64,-63
141,-64,-66
141,-65,-66
142,-64,-68
143,-63,-67
144,-62,-64
146,-62,-63
147,-65,-62
148,-63,-63
149,-66,-62
150,-64,-65
151,-66,-64
152,-67,-65
153,-65,-65
154,-66,-66
155,-65,-69
156,-63,-66
157,-68,-64
158,-68,-67
159,-66,-65
160,-70,-64
161,-67,-70
162,-70,-70
163,-68,-72
164,-70,-72
166,-69,-72
167,-67,-68
168,-70,-69
169,-70,-70
169,-68,-67
170,-68,-68
170,-66,-66
171,-69,-68
172,-68,-70
173,-66,-68
174,-68,-69
175,-68,-74
177,-67,-74
177,-71,-72
179,-71,-73
179,-69,-69
180,-70,-69
