0,-39,-39
0,-37,-37
0,-36,-36
0,-38,-37
1,-38,-38
1,-38,-39
3,-38,-41
4,-38,-41
5,-38,-41
6,-37,-43
7,-37,-43
9,-37,-42
9,-37,-43
11,-37,-45
11,-36,-45
12,-36,-45
13,-36,-46
14,-36,-45
15,-36,-46
17,-36,-47
18,-36,-47
19,-36,-50
20,-35,-49
21,-35,-47
22,-35,-46
23,-35,-46
24,-35,-47
25,-36,-45
26,-36,-45
27,-36,-48
29,-36,-48
29,-36,-47
31,-36,-46
31,-35,-45
32,-35,-44
33,-36,-43
35,-37,-43
36,-36,-44
37,-36,-44
38,-37,-44
39,-37,-44
40,-36,-44
41,-36,-43
42,-37,-43
42,-37,-43
44,-38,-43
45,-38,-42
46,-36,-42
47,-37,-43
49,-38,-43
