0,-45,-43
0,-42,-43
0,-39,-39
0,-42,-40
1,-42,-41
2,-43,-45
3,-43,-47
4,-43,-47
6,-43,-47
6,-42,-48
7,-41,-46
9,-41,-45
9,-41,-47
11,-41,-47
12,-41,-48
12,-41,-49
14,-40,-48
14,-41,-54
16,-40,-51
17,-40,-53
18,-40,-54
20,-39,-52
20,-39,-51
21,-40,-52
22,-40,-52
23,-39,-52
24,-39,-52
25,-40,-53
27,-40,-53
28,-41,-50
30,-40,-49
30,-40,-51
31,-40,-51
32,-41,-48
33,-41,-48
34,-41,-46
35,-40,-46
36,-38,-46
37,-39,-43
39,-40,-43
39,-38,-45
41,-39,-41
42,-40,-41
42,-39,-41
43,-40,-41
44,-40,-41
45,-41,-40
46,-40,-41
48,-40,-43
49,-40,-43
