0,-44,-46
0,-42,-40
0,-40,-39
1,-41,-41
2,-42,-42
2,-42,-43
4,-42,-43
5,-42,-44
6,-42,-44
7,-42,-44
8,-42,-44
9,-41,-50
10,-41,-52
11,-42,-52
12,-41,-54
12,-41,-49
14,-41,-47
15,-41,-47
16,-41,-52
18,-41,-53
18,-40,-53
20,-40,-52
20,-40,-52
22,-40,-52
22,-40,-53
24,-40,-53
25,-39,-53
26,-39,-53
27,-39,-52
28,-40,-53
30,-40,-53
31,-40,-52
32,-40,-51
33,-40,-50
33,-40,-46
34,-40,-45
35,-40,-44
36,-39,-45
38,-39,-47
39,-38,-46
40,-39,-45
41,-40,-42
42,-40,-44
43,-40,-42
44,-41,-41
44,-41,-41
46,-41,-41
46,-41,-43
48,-41,-43
49,-41,-44
