0,-51,-50
0,-55,-48
0,-51,-50
0,-55,-48
1,-64,-49
2,-49,-40
4,-49,-43
5,-52,-44
6,-58,-45
7,-55,-46
8,-54,-46
10,-55,-45
10,-65,-45
10,-60,-45
11,-59,-44
12,-63,-44
14,-59,-44
14,-58,-44
16,-60,-44
16,-61,-44
18,-59,-44
18,-56,-43
20,-56,-43
20,-58,-43
21,-55,-43
22,-55,-43
23,-57,-43
24,-54,-42
26,-54,-43
27,-55,-43
27,-53,-43
28,-51,-43
30,-52,-43
30,-52,-43
32,-52,-43
33,-51,-43
34,-49,-43
35,-49,-44
36,-49,-43
38,-47,-43
38,-48,-43
39,-47,-42
40,-47,-43
40,-47,-42
42,-46,-42
43,-47,-43
44,-46,-43
45,-45,-42
47,-46,-42
47,-45,-41
49,-44,-41
50,-44,-41
51,-44,-41
51,-44,-41
53,-45,-41
54,-45,-41
55,-44,-41
56,-45,-41
57,-44,-41
58,-44,-42
59,-44,-41
61,-43,-41
61,-42,-41
62,-42,-41
62,-41,-42
64,-41,-42
64,-41,-42
66,-41,-42
67,-41,-43
68,-41,-43
69,-39,-43
70,-39,-44
71,-39,-44
72,-40,-44
73,-40,-47
75,-40,-47
75,-40,-45
77,-40,-47
77,-39,-47
78,-39,-47
79,-39,-50
80,-39,-49
81,-39,-49
82,-40,-52
83,-39,-51
84,-39,-51
85,-39,-53
86,-39,-53
87,-39,-53
88,-38,-51
89,-38,-51
89,-39,-51
90,-38,-49
91,-38,-49
93,-39,-48
94,-38,-46
95,-38,-46
97,-39,-46
98,-38,-44
99,-38,-42
100,-39,-43
100,-38,-43
102,-38,-43
103,-39,-43
104,-39,-42
105,-39,-42
105,-40,-43
107,-39,-41
107,-39,-41
109,-41,-41
110,-40,-40
110,-40,-40
111,-42,-41
113,-41,-40
114,-41,-39
115,-43,-41
116,-42,-39
117,-42,-38
118,-44,-39
119,-42,-38
120,-42,-38
122,-44,-39
123,-43,-37
124,-44,-37
125,-45,-39
126,-45,-38
127,-46,-40
128,-45,-38
129,-46,-37
129,-47,-40
130,-47,-38
131,-49,-40
132,-47,-38
133,-48,-37
134,-49,-39
135,-48,-38
137,-50,-38
137,-50,-40
139,-50,-38
139,-53,-38
141,-52,-40
142,-52,-39
143,-56,-39
144,-55,-38
145,-54,-40
146,-54,-39
148,-56,-38
149,-54,-40
150,-56,-40
150,-57,-40
151,-55,-41
152,-58,-41
154,-57,-41
154,-55,-42
156,-55,-41
156,-53,-43
157,-55,-43
158,-55,-43
159,-53,-44
160,-55,-44
161,-54,-43
162,-56,-43
163,-56,-43
165,-54,-42
166,-54,-43
167,-53,-43
168,-53,-44
168,-53,-44
169,-53,-43
170,-54,-44
170,-55,-44
171,-55,-44
172,-56,-44
173,-55,-44
175,-55,-45
175,-56,-45
177,-55,-46
177,-55,-45
179,-56,-46
179,-56,-46
