0,-69,-56
0,-69,-57
0,-66,-53
0,-64,-54
1,-70,-57
2,-57,-46
3,-59,-49
5,-62,-51
6,-62,-51
7,-62,-51
8,-62,-51
9,-61,-51
10,-64,-52
10,-62,-51
11,-61,-52
12,-63,-52
13,-61,-51
14,-63,-51
15,-61,-50
16,-60,-50
17,-62,-50
18,-60,-50
20,-58,-50
20,-57,-50
21,-57,-50
22,-60,-50
23,-58,-49
24,-58,-49
26,-61,-49
26,-59,-48
27,-60,-48
29,-58,-48
30,-57,-47
30,-58,-49
32,-56,-47
33,-57,-48
34,-55,-47
35,-56,-47
36,-55,-47
37,-54,-48
38,-55,-48
39,-54,-47
40,-55,-48
40,-53,-47
42,-53,-48
42,-54,-48
44,-53,-47
45,-53,-48
47,-53,-49
48,-52,-48
49,-52,-48
50,-52,-48
51,-51,-47
51,-51,-48
52,-51,-48
54,-50,-47
55,-50,-48
56,-50,-48
57,-49,-48
58,-50,-49
59,-50,-49
60,-50,-49
61,-49,-49
61,-48,-49
62,-49,-50
63,-49,-50
64,-48,-50
66,-48,-51
67,-47,-51
68,-48,-51
70,-48,-52
70,-47,-51
71,-47,-51
72,-47,-51
73,-46,-51
74,-45,-53
75,-46,-53
76,-47,-56
77,-47,-55
77,-46,-55
79,-44,-57
80,-45,-57
80,-46,-60
82,-45,-60
83,-46,-63
84,-46,-62
85,-45,-62
87,-46,-61
87,-46,-66
89,-45,-64
89,-46,-61
90,-46,-65
91,-45,-61
92,-45,-61
93,-45,-58
94,-46,-56
95,-46,-57
96,-45,-55
97,-46,-54
98,-46,-54
100,-45,-52
100,-44,-51
101,-45,-52
102,-45,-50
103,-45,-48
104,-46,-50
105,-46,-49
106,-47,-48
107,-47,-49
109,-47,-48
110,-48,-48
111,-48,-49
112,-48,-48
113,-49,-47
114,-49,-47
115,-49,-45
116,-50,-45
118,-50,-46
118,-49,-46
119,-50,-46
120,-50,-46
121,-50,-46
122,-51,-47
122,-51,-46
124,-51,-46
125,-52,-47
126,-52,-48
127,-53,-48
129,-52,-48
129,-52,-47
130,-53,-47
131,-53,-46
132,-55,-47
134,-54,-46
134,-54,-47
136,-56,-47
137,-55,-45
138,-57,-46
138,-56,-46
140,-56,-47
140,-59,-47
141,-58,-47
142,-58,-48
143,-58,-48
144,-65,-48
146,-61,-48
146,-61,-48
148,-66,-48
150,-64,-48
150,-65,-48
151,-63,-48
153,-62,-49
154,-67,-48
155,-64,-48
156,-62,-49
157,-63,-47
157,-63,-48
159,-64,-49
159,-64,-49
160,-63,-49
160,-64,-47
162,-63,-49
163,-63,-49
164,-64,-50
165,-64,-51
166,-64,-50
167,-65,-51
168,-66,-50
169,-65,-52
169,-64,-51
171,-63,-52
172,-63,-53
172,-63,-52
174,-64,-53
175,-65,-53
176,-63,-53
177,-66,-55
178,-65,-55
179,-63,-54
179,-65,-56
