0,-69,-57
0,-64,-53
0,-64,-58
0,-68,-57
1,-65,-53
2,-55,-46
4,-61,-51
5,-61,-51
6,-61,-52
7,-63,-53
8,-62,-52
10,-61,-52
10,-63,-53
10,-62,-51
11,-61,-52
12,-63,-53
13,-61,-52
15,-60,-51
15,-59,-51
17,-62,-51
18,-60,-50
19,-62,-51
20,-60,-50
20,-58,-50
21,-60,-50
22,-58,-49
24,-60,-49
24,-58,-49
25,-56,-48
27,-58,-48
28,-56,-49
29,-55,-49
30,-57,-48
31,-56,-47
32,-55,-45
33,-56,-46
34,-55,-46
35,-54,-46
36,-55,-47
37,-54,-47
38,-54,-47
39,-55,-48
40,-54,-47
40,-54,-46
42,-53,-46
43,-53,-47
44,-54,-48
45,-54,-47
47,-54,-48
48,-53,-48
49,-53,-48
50,-52,-47
51,-52,-48
52,-52,-47
53,-52,-48
54,-51,-47
54,-52,-48
56,-52,-48
57,-50,-47
58,-50,-48
59,-50,-48
60,-49,-48
61,-49,-49
61,-49,-49
62,-48,-47
64,-48,-49
64,-48,-49
66,-47,-49
67,-48,-50
68,-48,-51
70,-48,-51
71,-47,-51
71,-47,-52
72,-46,-52
74,-47,-53
74,-46,-53
75,-45,-55
76,-45,-55
77,-44,-55
78,-45,-55
79,-45,-55
80,-46,-58
80,-46,-58
82,-45,-58
83,-45,-59
84,-46,-60
85,-46,-61
86,-46,-63
87,-45,-62
88,-46,-60
89,-46,-65
90,-45,-62
91,-45,-63
93,-45,-59
93,-46,-57
94,-45,-55
96,-46,-54
97,-46,-55
98,-46,-53
99,-46,-52
99,-46,-53
100,-45,-51
101,-46,-48
102,-46,-50
103,-46,-49
105,-47,-49
105,-47,-50
106,-46,-49
108,-47,-48
109,-47,-49
109,-47,-48
111,-48,-48
112,-48,-47
114,-48,-47
114,-49,-48
116,-48,-47
116,-49,-48
118,-49,-47
118,-49,-47
120,-50,-47
120,-51,-47
121,-50,-46
122,-50,-46
123,-51,-47
124,-51,-47
125,-51,-47
126,-52,-47
128,-52,-46
128,-52,-46
129,-53,-46
130,-52,-46
130,-52,-46
132,-54,-46
132,-53,-46
134,-53,-47
135,-56,-47
137,-54,-47
138,-54,-48
139,-57,-48
140,-55,-47
141,-55,-47
142,-55,-47
143,-59,-47
143,-57,-47
145,-61,-47
146,-59,-47
147,-59,-48
148,-63,-48
149,-61,-48
150,-61,-48
151,-65,-48
152,-63,-48
153,-62,-49
155,-64,-49
155,-64,-49
157,-63,-49
158,-64,-49
159,-63,-49
159,-63,-50
161,-64,-50
161,-63,-50
162,-64,-51
163,-65,-52
165,-64,-51
165,-65,-51
167,-65,-52
168,-64,-51
168,-65,-52
169,-64,-51
169,-65,-52
170,-66,-53
171,-64,-52
172,-67,-54
173,-69,-54
174,-72,-57
176,-78,-55
177,-80,-57
178,-73,-55
179,-72,-57
180,-68,-55
