0,-46,-66
0,-44,-59
0,-42,-58
0,-45,-62
1,-46,-63
1,-46,-63
3,-44,-66
4,-44,-61
5,-45,-60
6,-45,-59
7,-46,-58
9,-44,-56
10,-44,-55
10,-45,-53
11,-46,-53
11,-46,-52
13,-45,-52
14,-45,-53
16,-46,-51
17,-46,-51
18,-46,-52
19,-46,-52
20,-46,-52
22,-46,-52
22,-47,-50
23,-47,-50
24,-47,-51
25,-48,-51
27,-46,-48
28,-47,-49
29,-48,-50
30,-48,-51
31,-48,-48
31,-48,-49
32,-48,-50
34,-48,-51
35,-48,-51
36,-49,-46
37,-49,-48
38,-49,-50
39,-50,-50
40,-49,-47
41,-50,-47
42,-50,-47
42,-50,-49
43,-51,-48
45,-51,-48
47,-51,-48
47,-51,-50
48,-51,-51
