0,-47,-64
0,-44,-59
0,-42,-60
0,-44,-64
1,-45,-64
2,-45,-63
3,-45,-61
4,-44,-59
5,-43,-58
6,-43,-58
8,-44,-58
9,-45,-59
10,-46,-55
11,-51,-56
12,-50,-58
12,-47,-56
13,-46,-52
14,-46,-51
15,-47,-51
17,-46,-50
18,-46,-50
20,-47,-50
21,-47,-51
22,-47,-52
22,-47,-52
23,-47,-49
24,-47,-50
26,-47,-48
27,-48,-49
28,-48,-51
29,-48,-50
30,-48,-50
31,-49,-48
32,-49,-50
33,-48,-50
34,-47,-50
35,-48,-51
36,-50,-51
37,-50,-50
38,-50,-51
40,-50,-51
41,-50,-47
42,-50,-49
42,-50,-50
43,-50,-51
44,-50,-50
45,-51,-48
47,-51,-48
48,-51,-49
49,-51,-52
