0,-66,-62
0,-66,-60
0,-51,-65
0,-65,-62
0,-51,-66
1,-65,-63
3,-64,-62
4,-51,-68
5,-65,-64
7,-51,-62
7,-62,-63
8,-51,-69
9,-51,-69
11,-64,-67
11,-64,-69
12,-62,-65
13,-61,-67
14,-52,-67
16,-63,-81
17,-63,-78
18,-61,-71
19,-52,-63
20,-62,-67
21,-62,-66
22,-52,-62
23,-63,-64
24,-61,-63
25,-60,-64
27,-53,-60
27,-63,-61
29,-53,-63
30,-61,-60
31,-53,-59
32,-62,-61
33,-54,-58
34,-63,-63
35,-54,-57
35,-65,-58
37,-64,-60
38,-55,-56
40,-66,-58
40,-56,-56
41,-67,-58
42,-56,-56
43,-68,-59
44,-57,-56
45,-58,-60
46,-69,-61
47,-66,-61
48,-65,-60
