0,-65,-57
0,-65,-53
0,-70,-54
0,-65,-57
1,-70,-52
2,-71,-53
4,-65,-58
5,-67,-53
7,-65,-54
7,-65,-58
8,-63,-51
10,-63,-45
10,-65,-57
10,-62,-52
11,-62,-52
12,-65,-57
14,-61,-51
15,-60,-46
15,-59,-54
16,-59,-51
18,-59,-53
19,-58,-51
20,-66,-52
20,-57,-50
21,-57,-51
22,-66,-51
23,-56,-49
24,-56,-50
25,-65,-50
27,-55,-49
28,-55,-48
28,-55,-50
30,-63,-50
31,-54,-48
32,-55,-50
33,-54,-47
34,-61,-49
35,-54,-50
36,-60,-51
37,-53,-47
38,-54,-50
39,-60,-49
40,-53,-47
40,-53,-50
42,-57,-49
42,-56,-49
44,-50,-46
45,-52,-50
47,-54,-50
48,-50,-47
49,-52,-50
50,-51,-45
51,-52,-50
51,-50,-50
53,-52,-50
54,-52,-45
55,-50,-47
56,-52,-50
57,-51,-50
58,-49,-47
59,-51,-51
60,-48,-50
61,-51,-51
61,-50,-51
62,-48,-48
63,-50,-51
64,-49,-51
65,-47,-50
67,-50,-54
68,-42,-52
69,-51,-54
70,-48,-53
71,-48,-51
72,-46,-51
73,-49,-56
75,-48,-54
75,-45,-54
77,-44,-59
77,-47,-55
78,-45,-55
79,-47,-57
80,-45,-57
80,-48,-64
82,-48,-59
83,-45,-62
84,-48,-64
85,-47,-67
86,-45,-63
87,-48,-59
88,-47,-79
89,-47,-68
90,-44,-57
91,-48,-64
93,-44,-54
94,-48,-54
94,-45,-53
96,-48,-53
96,-48,-52
98,-47,-56
99,-45,-51
99,-47,-55
100,-45,-50
101,-48,-50
102,-47,-53
103,-47,-48
105,-51,-49
105,-48,-48
106,-46,-48
107,-50,-44
108,-48,-51
110,-47,-47
111,-50,-47
112,-49,-50
113,-48,-47
114,-51,-47
115,-51,-45
117,-51,-45
118,-51,-42
119,-52,-45
119,-47,-46
120,-51,-47
121,-52,-51
122,-53,-45
123,-53,-49
124,-51,-45
125,-52,-47
126,-52,-47
128,-55,-49
128,-53,-46
129,-56,-51
130,-52,-46
131,-53,-48
133,-57,-50
134,-53,-46
135,-54,-48
136,-60,-49
137,-54,-45
138,-54,-43
139,-62,-48
140,-55,-47
141,-64,-51
142,-55,-47
142,-55,-50
144,-67,-48
145,-57,-48
146,-57,-51
147,-72,-48
148,-58,-51
150,-71,-48
150,-60,-49
151,-59,-54
152,-66,-44
154,-61,-50
155,-60,-52
156,-61,-48
157,-60,-53
158,-64,-50
159,-61,-53
159,-63,-51
160,-63,-51
161,-61,-54
162,-62,-52
163,-64,-51
165,-62,-54
166,-61,-53
166,-65,-51
168,-62,-52
168,-62,-53
169,-66,-51
169,-63,-55
170,-62,-54
171,-64,-52
172,-63,-53
173,-65,-53
175,-62,-56
176,-65,-54
177,-64,-54
179,-67,-54
179,-64,-54
179,-64,-58
