0,-59,-66
0,-54,-58
0,-53,-58
0,-54,-62
2,-54,-67
2,-56,-70
3,-57,-66
4,-56,-67
5,-55,-76
7,-56,-69
8,-56,-67
9,-55,-67
10,-56,-67
11,-56,-66
11,-56,-65
12,-55,-67
14,-56,-65
15,-56,-63
16,-55,-63
17,-55,-63
18,-55,-62
19,-56,-61
21,-55,-60
22,-55,-61
22,-55,-61
23,-55,-61
25,-55,-60
26,-56,-58
27,-56,-58
29,-56,-58
30,-56,-59
30,-56,-59
31,-57,-57
32,-57,-56
34,-57,-56
34,-57,-55
36,-57,-56
36,-58,-55
37,-59,-55
39,-59,-55
40,-58,-55
41,-58,-56
42,-58,-56
42,-58,-56
43,-58,-57
44,-59,-56
46,-59,-56
46,-59,-56
47,-61,-58
49,-61,-57
